uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RS,SRAG,DOMICILIO,"60 - 69",F,1
RS,SRAG,HOSPITAL,"60 - 69",F,14
RS,SRAG,HOSPITAL,"60 - 69",M,6
SC,OUTRAS,DOMICILIO,"60 - 69",F,89
SC,OUTRAS,DOMICILIO,"60 - 69",M,183
SC,OUTRAS,HOSPITAL,"60 - 69",F,260
SC,OUTRAS,HOSPITAL,"60 - 69",M,407
SC,OUTRAS,OUTRO,"60 - 69",F,7
SC,OUTRAS,OUTRO,"60 - 69",M,12
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,10
SC,COVID,DOMICILIO,"60 - 69",F,6
SC,COVID,DOMICILIO,"60 - 69",M,8
SC,COVID,HOSPITAL,"60 - 69",F,396
SC,COVID,HOSPITAL,"60 - 69",M,590
SC,COVID,OUTRO,"60 - 69",F,1
SC,COVID,OUTRO,"60 - 69",M,3
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
SC,COVID,VIA_PUBLICA,"60 - 69",F,1
SC,COVID,VIA_PUBLICA,"60 - 69",M,2
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,5
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,12
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,50
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,64
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SC,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,2
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,74
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,103
SC,PNEUMONIA,OUTRO,"60 - 69",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,93
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,142
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,SRAG,DOMICILIO,"60 - 69",M,1
SC,SRAG,HOSPITAL,"60 - 69",F,7
SC,SRAG,HOSPITAL,"60 - 69",M,8
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,OUTRAS,DOMICILIO,"60 - 69",F,16
SE,OUTRAS,DOMICILIO,"60 - 69",M,37
SE,OUTRAS,HOSPITAL,"60 - 69",F,37
SE,OUTRAS,HOSPITAL,"60 - 69",M,66
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,18
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
SE,COVID,DOMICILIO,"60 - 69",F,1
SE,COVID,HOSPITAL,"60 - 69",F,51
SE,COVID,HOSPITAL,"60 - 69",M,91
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,2
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,2
SE,INDETERMINADA,IGNORADO,"60 - 69",F,1
SE,INDETERMINADA,OUTRO,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,17
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,11
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,9
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,17
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,19
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,21
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SRAG,HOSPITAL,"60 - 69",F,2
SE,SRAG,HOSPITAL,"60 - 69",M,4
SE,SRAG,VIA_PUBLICA,"60 - 69",M,1
SP,OUTRAS,DOMICILIO,"60 - 69",F,628
SP,OUTRAS,DOMICILIO,"60 - 69",I,1
SP,OUTRAS,DOMICILIO,"60 - 69",M,1174
SP,OUTRAS,HOSPITAL,"60 - 69",F,1740
SP,OUTRAS,HOSPITAL,"60 - 69",I,6
SP,OUTRAS,HOSPITAL,"60 - 69",M,2540
SP,OUTRAS,IGNORADO,"60 - 69",F,10
SP,OUTRAS,IGNORADO,"60 - 69",I,39
SP,OUTRAS,IGNORADO,"60 - 69",M,15
SP,OUTRAS,OUTRO,"60 - 69",F,56
SP,OUTRAS,OUTRO,"60 - 69",M,147
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,163
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,243
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,7
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,10
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,14
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,80
SP,COVID,DOMICILIO,"60 - 69",F,32
SP,COVID,DOMICILIO,"60 - 69",M,55
SP,COVID,HOSPITAL,"60 - 69",F,2517
SP,COVID,HOSPITAL,"60 - 69",M,3332
SP,COVID,IGNORADO,"60 - 69",F,7
SP,COVID,IGNORADO,"60 - 69",M,9
SP,COVID,OUTRO,"60 - 69",F,24
SP,COVID,OUTRO,"60 - 69",M,23
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,86
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,104
SP,COVID,POSTO_SAUDE,"60 - 69",F,1
SP,COVID,POSTO_SAUDE,"60 - 69",M,1
SP,COVID,VIA_PUBLICA,"60 - 69",F,1
SP,COVID,VIA_PUBLICA,"60 - 69",M,2
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,17
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,30
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,10
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,9
SP,INDETERMINADA,OUTRO,"60 - 69",M,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,39
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,48
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,413
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,487
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,9
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,37
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,51
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,15
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,21
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,650
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,1005
SP,PNEUMONIA,IGNORADO,"60 - 69",F,1
SP,PNEUMONIA,IGNORADO,"60 - 69",M,3
SP,PNEUMONIA,OUTRO,"60 - 69",F,9
SP,PNEUMONIA,OUTRO,"60 - 69",M,7
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,26
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,38
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",F,1
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,1
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
SP,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
SP,SEPTICEMIA,DOMICILIO,"60 - 69",M,10
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,746
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,840
SP,SEPTICEMIA,IGNORADO,"60 - 69",F,3
SP,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SP,SEPTICEMIA,OUTRO,"60 - 69",F,6
SP,SEPTICEMIA,OUTRO,"60 - 69",M,7
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,29
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,31
SP,SEPTICEMIA,POSTO_SAUDE,"60 - 69",F,1
SP,SRAG,DOMICILIO,"60 - 69",M,3
SP,SRAG,HOSPITAL,"60 - 69",F,38
SP,SRAG,HOSPITAL,"60 - 69",M,60
SP,SRAG,OUTRO,"60 - 69",F,1
SP,SRAG,OUTRO,"60 - 69",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
TO,OUTRAS,DOMICILIO,"60 - 69",F,13
TO,OUTRAS,DOMICILIO,"60 - 69",M,33
TO,OUTRAS,HOSPITAL,"60 - 69",F,21
TO,OUTRAS,HOSPITAL,"60 - 69",M,36
TO,OUTRAS,OUTRO,"60 - 69",F,1
TO,OUTRAS,OUTRO,"60 - 69",M,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
TO,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
TO,OUTRAS,VIA_PUBLICA,"60 - 69",M,5
TO,COVID,DOMICILIO,"60 - 69",F,1
TO,COVID,DOMICILIO,"60 - 69",M,3
TO,COVID,HOSPITAL,"60 - 69",F,44
TO,COVID,HOSPITAL,"60 - 69",M,57
TO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,COVID,VIA_PUBLICA,"60 - 69",M,1
TO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,4
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,3
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,4
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,16
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,10
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,16
AC,OUTRAS,DOMICILIO,"70 - 79",F,9
AC,OUTRAS,DOMICILIO,"70 - 79",M,19
AC,OUTRAS,HOSPITAL,"70 - 79",F,15
AC,OUTRAS,HOSPITAL,"70 - 79",M,12
AC,OUTRAS,IGNORADO,"70 - 79",M,1
AC,OUTRAS,OUTRO,"70 - 79",F,1
AC,OUTRAS,OUTRO,"70 - 79",M,2
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AC,COVID,DOMICILIO,"70 - 79",F,1
AC,COVID,DOMICILIO,"70 - 79",M,3
AC,COVID,HOSPITAL,"70 - 79",F,47
AC,COVID,HOSPITAL,"70 - 79",M,76
AC,COVID,OUTRO,"70 - 79",M,1
AC,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,6
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,5
AC,PNEUMONIA,DOMICILIO,"70 - 79",F,1
AC,PNEUMONIA,HOSPITAL,"70 - 79",F,18
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,16
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,9
AC,SEPTICEMIA,HOSPITAL,"70 - 79",M,6
AC,SRAG,HOSPITAL,"70 - 79",F,5
AC,SRAG,HOSPITAL,"70 - 79",M,1
AL,OUTRAS,DOMICILIO,"70 - 79",F,57
AL,OUTRAS,DOMICILIO,"70 - 79",M,75
AL,OUTRAS,HOSPITAL,"70 - 79",F,76
AL,OUTRAS,HOSPITAL,"70 - 79",M,81
AL,OUTRAS,IGNORADO,"70 - 79",F,1
AL,OUTRAS,OUTRO,"70 - 79",F,2
AL,OUTRAS,OUTRO,"70 - 79",M,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
AL,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
AL,COVID,HOSPITAL,"70 - 79",F,107
AL,COVID,HOSPITAL,"70 - 79",M,103
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,INDETERMINADA,DOMICILIO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,10
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,20
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,19
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,2
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,2
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,30
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,46
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,37
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,43
AL,SRAG,HOSPITAL,"70 - 79",F,2
AL,SRAG,HOSPITAL,"70 - 79",M,9
AM,OUTRAS,DOMICILIO,"70 - 79",F,68
AM,OUTRAS,DOMICILIO,"70 - 79",M,116
AM,OUTRAS,HOSPITAL,"70 - 79",F,77
AM,OUTRAS,HOSPITAL,"70 - 79",M,100
AM,OUTRAS,OUTRO,"70 - 79",F,8
AM,OUTRAS,OUTRO,"70 - 79",M,4
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
AM,COVID,DOMICILIO,"70 - 79",F,17
AM,COVID,DOMICILIO,"70 - 79",M,30
AM,COVID,HOSPITAL,"70 - 79",F,433
AM,COVID,HOSPITAL,"70 - 79",M,504
AM,COVID,OUTRO,"70 - 79",F,11
AM,COVID,OUTRO,"70 - 79",M,13
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,6
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,8
AM,INDETERMINADA,HOSPITAL,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,11
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,22
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,4
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,10
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,68
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,84
AM,PNEUMONIA,OUTRO,"70 - 79",F,2
AM,PNEUMONIA,OUTRO,"70 - 79",M,2
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,30
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,26
AM,SEPTICEMIA,OUTRO,"70 - 79",M,1
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,DOMICILIO,"70 - 79",M,5
AM,SRAG,HOSPITAL,"70 - 79",F,73
AM,SRAG,HOSPITAL,"70 - 79",M,60
AM,SRAG,OUTRO,"70 - 79",F,2
AM,SRAG,OUTRO,"70 - 79",M,2
AM,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,OUTRAS,DOMICILIO,"70 - 79",F,3
AP,OUTRAS,DOMICILIO,"70 - 79",M,5
AP,OUTRAS,HOSPITAL,"70 - 79",F,9
AP,OUTRAS,HOSPITAL,"70 - 79",M,14
AP,COVID,HOSPITAL,"70 - 79",F,14
AP,COVID,HOSPITAL,"70 - 79",M,18
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,2
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,3
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,4
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,2
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,5
BA,OUTRAS,DOMICILIO,"70 - 79",F,310
BA,OUTRAS,DOMICILIO,"70 - 79",M,426
BA,OUTRAS,HOSPITAL,"70 - 79",F,369
BA,OUTRAS,HOSPITAL,"70 - 79",M,447
BA,OUTRAS,IGNORADO,"70 - 79",F,4
BA,OUTRAS,IGNORADO,"70 - 79",M,3
BA,OUTRAS,OUTRO,"70 - 79",F,18
BA,OUTRAS,OUTRO,"70 - 79",M,29
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,62
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,47
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,5
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
BA,COVID,DOMICILIO,"70 - 79",F,10
BA,COVID,DOMICILIO,"70 - 79",M,13
BA,COVID,HOSPITAL,"70 - 79",F,383
BA,COVID,HOSPITAL,"70 - 79",M,501
BA,COVID,IGNORADO,"70 - 79",M,2
BA,COVID,OUTRO,"70 - 79",F,6
BA,COVID,OUTRO,"70 - 79",M,6
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,21
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
BA,COVID,VIA_PUBLICA,"70 - 79",F,1
BA,COVID,VIA_PUBLICA,"70 - 79",M,1
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,1
BA,INDETERMINADA,IGNORADO,"70 - 79",M,1
BA,INDETERMINADA,OUTRO,"70 - 79",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,24
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,23
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,103
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,85
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,4
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,14
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,94
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,146
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,OUTRO,"70 - 79",M,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,14
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,151
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,141
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
BA,SEPTICEMIA,OUTRO,"70 - 79",F,3
BA,SEPTICEMIA,OUTRO,"70 - 79",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SRAG,HOSPITAL,"70 - 79",F,7
BA,SRAG,HOSPITAL,"70 - 79",M,5
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,OUTRAS,AMBULANCIA,"70 - 79",F,1
CE,OUTRAS,AMBULANCIA,"70 - 79",M,3
CE,OUTRAS,DOMICILIO,"70 - 79",F,167
CE,OUTRAS,DOMICILIO,"70 - 79",M,185
CE,OUTRAS,HOSPITAL,"70 - 79",F,133
CE,OUTRAS,HOSPITAL,"70 - 79",M,164
CE,OUTRAS,IGNORADO,"70 - 79",F,86
CE,OUTRAS,IGNORADO,"70 - 79",M,101
CE,OUTRAS,OUTRO,"70 - 79",F,7
CE,OUTRAS,OUTRO,"70 - 79",M,15
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,28
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,28
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,7
CE,COVID,AMBULANCIA,"70 - 79",F,2
CE,COVID,DOMICILIO,"70 - 79",F,18
CE,COVID,DOMICILIO,"70 - 79",M,13
CE,COVID,HOSPITAL,"70 - 79",F,259
CE,COVID,HOSPITAL,"70 - 79",M,304
CE,COVID,IGNORADO,"70 - 79",F,44
CE,COVID,IGNORADO,"70 - 79",M,48
CE,COVID,OUTRO,"70 - 79",F,1
CE,COVID,OUTRO,"70 - 79",M,4
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
CE,COVID,VIA_PUBLICA,"70 - 79",M,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,2
CE,INDETERMINADA,OUTRO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,19
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,18
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,38
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,31
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,13
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,13
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,13
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,13
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,87
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,108
CE,PNEUMONIA,IGNORADO,"70 - 79",F,19
CE,PNEUMONIA,IGNORADO,"70 - 79",M,17
CE,PNEUMONIA,OUTRO,"70 - 79",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,1
